17.712153,83.30713899999999
17.745953,83.282039
17.719353,83.30113899999999
17.728953,83.287239
17.739253,83.318339
17.738653,83.287539
17.750847,83.295567
17.752247,83.274167
17.747247,83.276167
17.750547,83.274467
17.750447,83.306067
17.724147000000002,83.308767
17.749344,83.29863
17.722544000000003,83.30163
17.745744000000002,83.27973
17.749544,83.27153
17.735744,83.28243
17.740844000000003,83.30523000000001
17.728821,83.30761700000001
17.715321,83.300317
17.722521,83.29101700000001
17.745021,83.302417
17.740721,83.27721700000001
17.750821,83.281017
17.736836,83.267919
17.738336,83.283219
17.716435999999998,83.280519
17.750135999999998,83.262619
17.750836,83.278519
17.745236,83.294319
17.741715999999997,83.28159699999999
17.711916,83.281697
17.719616,83.279297
17.715215999999998,83.281797
17.714516,83.286097
17.722815999999998,83.266297
17.750169,83.267276
17.727569000000003,83.270376
17.741569000000002,83.25517599999999
17.752969,83.281776
17.717669,83.26887599999999
17.750469000000002,83.287876
17.738865,83.257722
17.732365,83.246922
17.717465,83.248822
17.746765,83.259522
17.753565000000002,83.261422
17.720165,83.261022
17.745005000000003,83.24207
17.743105,83.24967000000001
17.726305,83.24127
17.730705,83.24307
17.742505,83.26197
17.721505,83.26417000000001
17.748582,83.238879
17.739082,83.237079
17.759682,83.250779
17.757282,83.23607899999999
17.726082,83.23697899999999
17.736982,83.251779
17.742672000000002,83.22781
17.723772,83.23641
17.755472,83.22771
17.742972,83.26061
17.754972000000002,83.23441
17.723672,83.25161
17.728141,83.256205
17.756741,83.227405
17.725041,83.24160499999999
17.740641,83.240205
17.759041000000003,83.255605
17.751341,83.228105
17.756204,83.257573
17.738104,83.254273
17.755204,83.254873
17.745404,83.241073
17.733104,83.23867299999999
17.740204,83.236773
17.744916000000003,83.23267899999999
17.733716,83.244979
17.739916,83.242879
17.760316000000003,83.214479
17.745716,83.226979
17.746716000000003,83.207079
17.739566,83.232836
17.728066,83.231236
17.761066,83.221836
17.758566,83.226136
17.758865999999998,83.231836
17.756166,83.217236
17.724768,83.197482
17.744068,83.232782
17.722468,83.204482
17.747668,83.195382
17.727268,83.212682
17.749068,83.196682
17.720457,83.194719
17.756156999999998,83.203019
17.739957,83.209619
17.727857,83.205419
17.751557,83.220119
17.752657,83.222619
17.747904000000002,83.217319
17.735304000000003,83.227519
17.744904000000002,83.200919
17.728104000000002,83.20671899999999
17.723004000000003,83.227019
17.754104,83.212019
17.722497999999998,83.191934
17.732798,83.187834
17.756097999999998,83.193234
17.743498,83.17913399999999
17.740997999999998,83.202434
17.752098,83.200334
17.719554,83.189944
17.741253999999998,83.209244
17.758553999999997,83.204944
17.724154,83.206144
17.749253999999997,83.201344
17.728754,83.185044
17.756477,83.199509
17.754077000000002,83.19870900000001
17.748677,83.203309
17.745377,83.181809
17.748477,83.206309
17.733377,83.17000900000001
17.754778,83.17507900000001
17.745278,83.172279
17.748478,83.162379
17.750078,83.17417900000001
17.743178,83.17257900000001
17.723478,83.178679
17.755881000000002,83.176171
17.733581,83.160671
17.741481,83.18627099999999
17.735281,83.189371
17.767481,83.169271
17.750681,83.170771
17.721342,83.124474
17.721342,83.15447400000001
17.731642,83.127474
17.729142000000003,83.145574
17.714842,83.121874
17.724542000000003,83.129974
17.752238000000002,83.14593900000001
17.755938,83.14853900000001
17.726538,83.15693900000001
17.750038,83.129339
17.758838,83.15563900000001
17.734638,83.12413900000001
17.74276,83.183081
17.71636,83.183081
17.71786,83.165581
17.72576,83.178481
17.742060000000002,83.159481
17.74896,83.169781
17.734446,83.186971
17.733346,83.180571
17.750346,83.169771
17.724146,83.191771
17.759246,83.177771
17.746146,83.187371
17.734196,83.166412
17.737896000000003,83.186112
17.755896000000003,83.185712
17.758696,83.167312
17.764096000000002,83.180812
17.730396000000002,83.197212
17.732813999999998,83.20092100000001
17.759414,83.182321
17.733013999999997,83.202821
17.734914,83.18642100000001
17.757413999999997,83.19492100000001
17.736514,83.169921
17.755404000000002,83.214258
17.731504,83.19475800000001
17.721504000000003,83.212458
17.745604,83.178158
17.722904000000003,83.192158
17.730604000000003,83.195358
17.735736,83.230001
17.732836,83.201701
17.749436,83.22630099999999
17.753736,83.216501
17.750236,83.223001
17.744236,83.227501
17.754955,83.217201
17.754055,83.21790100000001
17.745655,83.226301
17.769655,83.209901
17.767654999999998,83.20920100000001
17.766955,83.203201
17.743389999999998,83.213623
17.76409,83.206423
17.774189999999997,83.21002299999999
17.76219,83.219123
17.75469,83.226623
17.77119,83.228523
17.757161,83.229133
17.782460999999998,83.231433
17.782360999999998,83.226333
17.781661,83.217333
17.754960999999998,83.200433
17.768660999999998,83.236733
17.757918,83.22664400000001
17.769618,83.215144
17.776418000000003,83.222944
17.768518,83.243644
17.774518,83.237244
17.773318,83.209844
17.755246999999997,83.23108500000001
17.771946999999997,83.208085
17.765446999999998,83.211285
17.753546999999998,83.206985
17.759546999999998,83.216085
17.765846999999997,83.205485
17.761759,83.24191
17.785459,83.21531
17.782159,83.23671
17.759759,83.21571
17.777859,83.24771
17.769259,83.23911
17.790942,83.23442700000001
17.772942,83.24422700000001
17.784942,83.21382700000001
17.763642,83.240727
17.774442,83.24332700000001
17.762442,83.231227
17.767888,83.22621799999999
17.776788,83.223018
17.785088,83.218418
17.766488,83.22281799999999
17.782788,83.21721799999999
17.793588,83.230818
17.773484999999997,83.21896
17.772885,83.20946
17.779884999999997,83.22116
17.801785,83.23716
17.783485,83.22716
17.769985,83.19916
17.803569,83.201883
17.792969,83.224483
17.789569,83.206283
17.811769,83.212183
17.800669000000003,83.229383
17.805369000000002,83.224183
17.804540999999997,83.192629
17.779740999999998,83.22582899999999
17.776740999999998,83.203929
17.775240999999998,83.221329
17.781941,83.202129
17.802740999999997,83.199529
17.807877,83.196651
17.789277,83.21725099999999
17.790577,83.190851
17.778077,83.202851
17.813577,83.209051
17.798177,83.220351
17.793922,83.190225
17.814321999999997,83.219425
17.783322,83.198425
17.809721999999997,83.212325
17.814622,83.20292500000001
17.813921999999998,83.202825
17.792316,83.207717
17.801116,83.208617
17.796816,83.209017
17.806016,83.19881699999999
17.801516,83.206317
17.806116,83.187617
17.804863,83.217056
17.800863,83.213956
17.792963,83.209256
17.799163,83.19845600000001
17.793063,83.201856
17.803863,83.194256
17.833847000000002,83.18902899999999
17.831247,83.198629
17.832947,83.193629
17.829347000000002,83.188729
17.830647000000003,83.193929
17.800947,83.218429
17.837391,83.192498
17.815590999999998,83.195498
17.818991,83.210298
17.803691,83.217798
17.825791,83.20549799999999
17.807591,83.18539799999999
17.814955,83.21431899999999
17.822555,83.189819
17.838255,83.20071899999999
17.820155,83.217919
17.815355,83.20871899999999
17.814355,83.191919
17.837713,83.198066
17.847213,83.184666
17.841913,83.188866
17.841413,83.19926600000001
17.828113,83.208966
17.838013,83.189266
17.824889,83.218291
17.832189,83.195591
17.851589,83.207191
17.850289,83.216291
17.832689,83.185491
17.843089,83.199291
17.855437000000002,83.19896899999999
17.869637,83.19296899999999
17.855937,83.202569
17.856237,83.197069
17.870737000000002,83.179469
17.854437,83.19686899999999
17.880253,83.181224
17.857453,83.21392399999999
17.857353,83.199924
17.849152999999998,83.19682399999999
17.866353,83.197124
17.860853,83.204424
17.865015,83.207424
17.888715,83.19772400000001
17.871115,83.19002400000001
17.884915,83.203624
17.867015000000002,83.203824
17.862215,83.181724
